Training: 2021-04-10 19:44:24,605-rank_id: 0
Training: 2021-04-11 22:30:24,517-Speed 117.54 samples/sec   Loss 3.6903   Epoch: 12   Global Step: 136500   Required: 31 hours
Training: 2021-04-11 22:30:58,113-Speed 762.00 samples/sec   Loss 3.5442   Epoch: 12   Global Step: 136550   Required: 31 hours
Training: 2021-04-11 22:31:32,430-Speed 746.01 samples/sec   Loss 3.4929   Epoch: 12   Global Step: 136600   Required: 31 hours
Training: 2021-04-11 22:32:06,316-Speed 755.49 samples/sec   Loss 3.5812   Epoch: 12   Global Step: 136650   Required: 31 hours
Training: 2021-04-11 22:32:39,913-Speed 761.97 samples/sec   Loss 3.5595   Epoch: 12   Global Step: 136700   Required: 31 hours
Training: 2021-04-11 22:33:13,797-Speed 755.55 samples/sec   Loss 3.6239   Epoch: 12   Global Step: 136750   Required: 31 hours
Training: 2021-04-11 22:33:48,101-Speed 746.27 samples/sec   Loss 3.6660   Epoch: 12   Global Step: 136800   Required: 31 hours
Training: 2021-04-11 22:34:22,406-Speed 746.25 samples/sec   Loss 3.6546   Epoch: 12   Global Step: 136850   Required: 31 hours
Training: 2021-04-11 22:34:56,113-Speed 759.50 samples/sec   Loss 3.6576   Epoch: 12   Global Step: 136900   Required: 31 hours
Training: 2021-04-11 22:35:29,716-Speed 761.83 samples/sec   Loss 3.6147   Epoch: 12   Global Step: 136950   Required: 31 hours
Training: 2021-04-11 22:36:03,317-Speed 761.90 samples/sec   Loss 3.6786   Epoch: 12   Global Step: 137000   Required: 31 hours
Training: 2021-04-11 22:36:36,932-Speed 761.57 samples/sec   Loss 3.6073   Epoch: 12   Global Step: 137050   Required: 31 hours
Training: 2021-04-11 22:37:10,540-Speed 761.75 samples/sec   Loss 3.6534   Epoch: 12   Global Step: 137100   Required: 31 hours
Training: 2021-04-11 22:37:44,362-Speed 756.92 samples/sec   Loss 3.7111   Epoch: 12   Global Step: 137150   Required: 31 hours
Training: 2021-04-11 22:38:17,990-Speed 761.28 samples/sec   Loss 3.7428   Epoch: 12   Global Step: 137200   Required: 31 hours
Training: 2021-04-11 22:38:51,665-Speed 760.21 samples/sec   Loss 3.6864   Epoch: 12   Global Step: 137250   Required: 31 hours
Training: 2021-04-11 22:39:25,291-Speed 761.33 samples/sec   Loss 3.7524   Epoch: 12   Global Step: 137300   Required: 31 hours
Training: 2021-04-11 22:39:58,916-Speed 761.35 samples/sec   Loss 3.7975   Epoch: 12   Global Step: 137350   Required: 31 hours
Training: 2021-04-11 22:40:32,516-Speed 761.93 samples/sec   Loss 3.7902   Epoch: 12   Global Step: 137400   Required: 31 hours
Training: 2021-04-11 22:41:06,113-Speed 761.99 samples/sec   Loss 3.7465   Epoch: 12   Global Step: 137450   Required: 31 hours
Training: 2021-04-11 22:41:39,721-Speed 761.73 samples/sec   Loss 3.7353   Epoch: 12   Global Step: 137500   Required: 31 hours
Training: 2021-04-11 22:42:13,328-Speed 761.74 samples/sec   Loss 3.8343   Epoch: 12   Global Step: 137550   Required: 31 hours
Training: 2021-04-11 22:42:47,119-Speed 757.62 samples/sec   Loss 3.7831   Epoch: 12   Global Step: 137600   Required: 31 hours
Training: 2021-04-11 22:43:20,854-Speed 758.87 samples/sec   Loss 3.8191   Epoch: 12   Global Step: 137650   Required: 31 hours
Training: 2021-04-11 22:43:54,671-Speed 757.02 samples/sec   Loss 3.8329   Epoch: 12   Global Step: 137700   Required: 31 hours
Training: 2021-04-11 22:44:28,259-Speed 762.19 samples/sec   Loss 3.7636   Epoch: 12   Global Step: 137750   Required: 31 hours
Training: 2021-04-11 22:45:01,927-Speed 760.39 samples/sec   Loss 3.8959   Epoch: 12   Global Step: 137800   Required: 31 hours
Training: 2021-04-11 22:45:35,542-Speed 761.56 samples/sec   Loss 3.7880   Epoch: 12   Global Step: 137850   Required: 31 hours
Training: 2021-04-11 22:46:09,439-Speed 755.25 samples/sec   Loss 3.8115   Epoch: 12   Global Step: 137900   Required: 31 hours
Training: 2021-04-11 22:46:43,217-Speed 757.91 samples/sec   Loss 3.8113   Epoch: 12   Global Step: 137950   Required: 31 hours
Training: 2021-04-11 22:47:16,900-Speed 760.03 samples/sec   Loss 3.7747   Epoch: 12   Global Step: 138000   Required: 31 hours
Training: 2021-04-11 22:47:50,497-Speed 762.00 samples/sec   Loss 3.8166   Epoch: 12   Global Step: 138050   Required: 31 hours
Training: 2021-04-11 22:48:24,149-Speed 760.73 samples/sec   Loss 3.8824   Epoch: 12   Global Step: 138100   Required: 31 hours
Training: 2021-04-11 22:48:57,786-Speed 761.08 samples/sec   Loss 3.8595   Epoch: 12   Global Step: 138150   Required: 31 hours
Training: 2021-04-11 22:49:31,799-Speed 752.67 samples/sec   Loss 3.9009   Epoch: 12   Global Step: 138200   Required: 31 hours
Training: 2021-04-11 22:50:05,468-Speed 760.36 samples/sec   Loss 3.9165   Epoch: 12   Global Step: 138250   Required: 31 hours
Training: 2021-04-11 22:50:39,091-Speed 761.39 samples/sec   Loss 3.8402   Epoch: 12   Global Step: 138300   Required: 31 hours
Training: 2021-04-11 22:51:13,323-Speed 747.83 samples/sec   Loss 3.8635   Epoch: 12   Global Step: 138350   Required: 31 hours
Training: 2021-04-11 22:51:46,929-Speed 761.79 samples/sec   Loss 3.7982   Epoch: 12   Global Step: 138400   Required: 31 hours
Training: 2021-04-11 22:52:20,742-Speed 757.12 samples/sec   Loss 3.8378   Epoch: 12   Global Step: 138450   Required: 31 hours
Training: 2021-04-11 22:52:54,342-Speed 761.93 samples/sec   Loss 3.9243   Epoch: 12   Global Step: 138500   Required: 31 hours
Training: 2021-04-11 22:53:28,667-Speed 745.82 samples/sec   Loss 3.8403   Epoch: 12   Global Step: 138550   Required: 31 hours
Training: 2021-04-11 22:54:02,319-Speed 760.74 samples/sec   Loss 3.8730   Epoch: 12   Global Step: 138600   Required: 31 hours
Training: 2021-04-11 22:54:35,922-Speed 761.85 samples/sec   Loss 3.9816   Epoch: 12   Global Step: 138650   Required: 31 hours
Training: 2021-04-11 22:55:09,568-Speed 760.88 samples/sec   Loss 3.9088   Epoch: 12   Global Step: 138700   Required: 31 hours
Training: 2021-04-11 22:55:43,167-Speed 761.94 samples/sec   Loss 3.9064   Epoch: 12   Global Step: 138750   Required: 31 hours
Training: 2021-04-11 22:56:16,849-Speed 760.05 samples/sec   Loss 3.8798   Epoch: 12   Global Step: 138800   Required: 31 hours
Training: 2021-04-11 22:56:50,689-Speed 756.51 samples/sec   Loss 3.9530   Epoch: 12   Global Step: 138850   Required: 31 hours
Training: 2021-04-11 22:57:24,346-Speed 760.63 samples/sec   Loss 3.9415   Epoch: 12   Global Step: 138900   Required: 31 hours
Training: 2021-04-11 22:57:58,102-Speed 758.39 samples/sec   Loss 3.8753   Epoch: 12   Global Step: 138950   Required: 31 hours
Training: 2021-04-11 22:58:32,193-Speed 750.95 samples/sec   Loss 3.8843   Epoch: 12   Global Step: 139000   Required: 31 hours
Training: 2021-04-11 22:59:06,414-Speed 748.09 samples/sec   Loss 3.8907   Epoch: 12   Global Step: 139050   Required: 31 hours
Training: 2021-04-11 22:59:40,220-Speed 757.27 samples/sec   Loss 3.9558   Epoch: 12   Global Step: 139100   Required: 31 hours
Training: 2021-04-11 23:00:13,857-Speed 761.07 samples/sec   Loss 3.9837   Epoch: 12   Global Step: 139150   Required: 31 hours
Training: 2021-04-11 23:00:47,685-Speed 756.77 samples/sec   Loss 3.9613   Epoch: 12   Global Step: 139200   Required: 31 hours
Training: 2021-04-11 23:01:21,324-Speed 761.05 samples/sec   Loss 3.9695   Epoch: 12   Global Step: 139250   Required: 31 hours
Training: 2021-04-11 23:01:54,958-Speed 761.15 samples/sec   Loss 3.9785   Epoch: 12   Global Step: 139300   Required: 31 hours
Training: 2021-04-11 23:02:28,578-Speed 761.45 samples/sec   Loss 4.0334   Epoch: 12   Global Step: 139350   Required: 31 hours
Training: 2021-04-11 23:03:02,185-Speed 761.76 samples/sec   Loss 3.9679   Epoch: 12   Global Step: 139400   Required: 31 hours
Training: 2021-04-11 23:03:36,281-Speed 750.85 samples/sec   Loss 3.9226   Epoch: 12   Global Step: 139450   Required: 31 hours
Training: 2021-04-11 23:04:10,424-Speed 749.78 samples/sec   Loss 3.8892   Epoch: 12   Global Step: 139500   Required: 31 hours
Training: 2021-04-11 23:04:44,064-Speed 761.02 samples/sec   Loss 3.9974   Epoch: 12   Global Step: 139550   Required: 31 hours
Training: 2021-04-11 23:05:17,671-Speed 761.75 samples/sec   Loss 3.9715   Epoch: 12   Global Step: 139600   Required: 31 hours
Training: 2021-04-11 23:05:51,362-Speed 759.87 samples/sec   Loss 3.9483   Epoch: 12   Global Step: 139650   Required: 31 hours
Training: 2021-04-11 23:06:25,192-Speed 756.74 samples/sec   Loss 3.9400   Epoch: 12   Global Step: 139700   Required: 31 hours
Training: 2021-04-11 23:06:58,795-Speed 761.83 samples/sec   Loss 3.9204   Epoch: 12   Global Step: 139750   Required: 31 hours
Training: 2021-04-11 23:07:32,825-Speed 752.28 samples/sec   Loss 3.9557   Epoch: 12   Global Step: 139800   Required: 31 hours
Training: 2021-04-11 23:08:06,953-Speed 750.13 samples/sec   Loss 3.9318   Epoch: 12   Global Step: 139850   Required: 31 hours
Training: 2021-04-11 23:08:41,080-Speed 750.15 samples/sec   Loss 3.9494   Epoch: 12   Global Step: 139900   Required: 31 hours
Training: 2021-04-11 23:09:14,976-Speed 755.26 samples/sec   Loss 3.9469   Epoch: 12   Global Step: 139950   Required: 30 hours
Training: 2021-04-11 23:09:48,609-Speed 761.17 samples/sec   Loss 3.9438   Epoch: 12   Global Step: 140000   Required: 30 hours
Training: 2021-04-11 23:10:22,213-Speed 761.84 samples/sec   Loss 4.0276   Epoch: 12   Global Step: 140050   Required: 30 hours
Training: 2021-04-11 23:10:55,814-Speed 761.90 samples/sec   Loss 3.9987   Epoch: 12   Global Step: 140100   Required: 30 hours
Training: 2021-04-11 23:11:29,779-Speed 753.72 samples/sec   Loss 3.9707   Epoch: 12   Global Step: 140150   Required: 30 hours
Training: 2021-04-11 23:12:03,413-Speed 761.14 samples/sec   Loss 4.0220   Epoch: 12   Global Step: 140200   Required: 30 hours
Training: 2021-04-11 23:12:37,560-Speed 749.73 samples/sec   Loss 4.0161   Epoch: 12   Global Step: 140250   Required: 30 hours
Training: 2021-04-11 23:13:11,698-Speed 749.89 samples/sec   Loss 3.9365   Epoch: 12   Global Step: 140300   Required: 30 hours
Training: 2021-04-11 23:13:45,846-Speed 749.68 samples/sec   Loss 4.0067   Epoch: 12   Global Step: 140350   Required: 30 hours
Training: 2021-04-11 23:14:19,837-Speed 753.16 samples/sec   Loss 4.0642   Epoch: 12   Global Step: 140400   Required: 30 hours
Training: 2021-04-11 23:14:53,492-Speed 760.67 samples/sec   Loss 3.9864   Epoch: 12   Global Step: 140450   Required: 30 hours
Training: 2021-04-11 23:15:27,287-Speed 757.53 samples/sec   Loss 3.9783   Epoch: 12   Global Step: 140500   Required: 30 hours
Training: 2021-04-11 23:16:00,884-Speed 761.99 samples/sec   Loss 3.9521   Epoch: 12   Global Step: 140550   Required: 30 hours
Training: 2021-04-11 23:16:35,035-Speed 749.63 samples/sec   Loss 3.9820   Epoch: 12   Global Step: 140600   Required: 30 hours
Training: 2021-04-11 23:17:09,056-Speed 752.48 samples/sec   Loss 4.0138   Epoch: 12   Global Step: 140650   Required: 30 hours
Training: 2021-04-11 23:17:42,886-Speed 756.73 samples/sec   Loss 4.0567   Epoch: 12   Global Step: 140700   Required: 30 hours
Training: 2021-04-11 23:18:17,185-Speed 746.39 samples/sec   Loss 4.0018   Epoch: 12   Global Step: 140750   Required: 30 hours
Training: 2021-04-11 23:18:51,485-Speed 746.37 samples/sec   Loss 3.9371   Epoch: 12   Global Step: 140800   Required: 30 hours
Training: 2021-04-11 23:19:25,099-Speed 761.59 samples/sec   Loss 3.9899   Epoch: 12   Global Step: 140850   Required: 30 hours
Training: 2021-04-11 23:19:58,715-Speed 761.56 samples/sec   Loss 3.9431   Epoch: 12   Global Step: 140900   Required: 30 hours
Training: 2021-04-11 23:20:32,320-Speed 761.79 samples/sec   Loss 3.9637   Epoch: 12   Global Step: 140950   Required: 30 hours
Training: 2021-04-11 23:21:06,103-Speed 757.79 samples/sec   Loss 3.9707   Epoch: 12   Global Step: 141000   Required: 30 hours
Training: 2021-04-11 23:21:39,731-Speed 761.29 samples/sec   Loss 3.9772   Epoch: 12   Global Step: 141050   Required: 30 hours
Training: 2021-04-11 23:22:13,380-Speed 760.81 samples/sec   Loss 4.1187   Epoch: 12   Global Step: 141100   Required: 30 hours
Training: 2021-04-11 23:22:47,932-Speed 740.92 samples/sec   Loss 4.0134   Epoch: 12   Global Step: 141150   Required: 30 hours
Training: 2021-04-11 23:23:22,242-Speed 746.15 samples/sec   Loss 4.0229   Epoch: 12   Global Step: 141200   Required: 30 hours
Training: 2021-04-11 23:23:55,874-Speed 761.19 samples/sec   Loss 4.0609   Epoch: 12   Global Step: 141250   Required: 30 hours
Training: 2021-04-11 23:24:29,472-Speed 761.96 samples/sec   Loss 4.0451   Epoch: 12   Global Step: 141300   Required: 30 hours
Training: 2021-04-11 23:25:03,296-Speed 756.87 samples/sec   Loss 4.0135   Epoch: 12   Global Step: 141350   Required: 30 hours
Training: 2021-04-11 23:25:37,321-Speed 752.39 samples/sec   Loss 4.0244   Epoch: 12   Global Step: 141400   Required: 30 hours
Training: 2021-04-11 23:26:10,951-Speed 761.24 samples/sec   Loss 4.0704   Epoch: 12   Global Step: 141450   Required: 30 hours
Training: 2021-04-11 23:26:44,555-Speed 761.83 samples/sec   Loss 3.9758   Epoch: 12   Global Step: 141500   Required: 30 hours
Training: 2021-04-11 23:27:18,568-Speed 752.66 samples/sec   Loss 3.9811   Epoch: 12   Global Step: 141550   Required: 30 hours
Training: 2021-04-11 23:27:52,203-Speed 761.12 samples/sec   Loss 4.0013   Epoch: 12   Global Step: 141600   Required: 30 hours
Training: 2021-04-11 23:28:25,799-Speed 762.01 samples/sec   Loss 4.0478   Epoch: 12   Global Step: 141650   Required: 30 hours
Training: 2021-04-11 23:28:59,479-Speed 760.12 samples/sec   Loss 4.0281   Epoch: 12   Global Step: 141700   Required: 30 hours
Training: 2021-04-11 23:29:33,123-Speed 760.92 samples/sec   Loss 4.0388   Epoch: 12   Global Step: 141750   Required: 30 hours
Training: 2021-04-11 23:30:06,758-Speed 761.13 samples/sec   Loss 3.9961   Epoch: 12   Global Step: 141800   Required: 30 hours
Training: 2021-04-11 23:30:40,380-Speed 761.42 samples/sec   Loss 4.1191   Epoch: 12   Global Step: 141850   Required: 30 hours
Training: 2021-04-11 23:31:14,376-Speed 753.04 samples/sec   Loss 4.0311   Epoch: 12   Global Step: 141900   Required: 30 hours
Training: 2021-04-11 23:31:48,253-Speed 755.69 samples/sec   Loss 3.9951   Epoch: 12   Global Step: 141950   Required: 30 hours
Training: 2021-04-11 23:32:21,911-Speed 760.60 samples/sec   Loss 3.9179   Epoch: 12   Global Step: 142000   Required: 30 hours
Training: 2021-04-11 23:32:55,614-Speed 759.58 samples/sec   Loss 4.0315   Epoch: 12   Global Step: 142050   Required: 30 hours
Training: 2021-04-11 23:33:29,441-Speed 756.80 samples/sec   Loss 4.0601   Epoch: 12   Global Step: 142100   Required: 30 hours
Training: 2021-04-11 23:34:03,115-Speed 760.26 samples/sec   Loss 4.0434   Epoch: 12   Global Step: 142150   Required: 30 hours
Training: 2021-04-11 23:35:01,076-[lfw][142150]XNorm: 22.156831
Training: 2021-04-11 23:35:01,077-[lfw][142150]Accuracy-Flip: 0.99717+-0.00248
Training: 2021-04-11 23:35:01,077-[lfw][142150]Accuracy-Highest: 0.99817
Training: 2021-04-11 23:36:08,411-[cfp_fp][142150]XNorm: 19.947127
Training: 2021-04-11 23:36:08,412-[cfp_fp][142150]Accuracy-Flip: 0.97114+-0.00925
Training: 2021-04-11 23:36:08,412-[cfp_fp][142150]Accuracy-Highest: 0.97529
Training: 2021-04-11 23:37:06,119-[agedb_30][142150]XNorm: 21.919260
Training: 2021-04-11 23:37:06,119-[agedb_30][142150]Accuracy-Flip: 0.97833+-0.00662
Training: 2021-04-11 23:37:06,119-[agedb_30][142150]Accuracy-Highest: 0.97967
Training: 2021-04-11 23:37:39,633-Speed 118.23 samples/sec   Loss 4.0269   Epoch: 12   Global Step: 142200   Required: 30 hours
Training: 2021-04-11 23:38:13,373-Speed 758.77 samples/sec   Loss 3.9814   Epoch: 12   Global Step: 142250   Required: 30 hours
Training: 2021-04-11 23:38:46,922-Speed 763.06 samples/sec   Loss 4.1383   Epoch: 12   Global Step: 142300   Required: 30 hours
Training: 2021-04-11 23:39:20,486-Speed 762.73 samples/sec   Loss 4.0631   Epoch: 12   Global Step: 142350   Required: 30 hours
Training: 2021-04-11 23:39:54,203-Speed 759.29 samples/sec   Loss 4.0292   Epoch: 12   Global Step: 142400   Required: 30 hours
Training: 2021-04-11 23:40:28,298-Speed 750.85 samples/sec   Loss 4.0837   Epoch: 12   Global Step: 142450   Required: 30 hours
Training: 2021-04-11 23:41:02,552-Speed 747.38 samples/sec   Loss 4.0188   Epoch: 12   Global Step: 142500   Required: 30 hours
Training: 2021-04-11 23:41:36,803-Speed 747.42 samples/sec   Loss 4.0521   Epoch: 12   Global Step: 142550   Required: 30 hours
Training: 2021-04-11 23:42:11,140-Speed 745.57 samples/sec   Loss 4.0610   Epoch: 12   Global Step: 142600   Required: 30 hours
Training: 2021-04-11 23:42:44,775-Speed 761.12 samples/sec   Loss 4.0438   Epoch: 12   Global Step: 142650   Required: 30 hours
Training: 2021-04-11 23:43:18,391-Speed 761.56 samples/sec   Loss 4.0596   Epoch: 12   Global Step: 142700   Required: 30 hours
Training: 2021-04-11 23:43:52,027-Speed 761.10 samples/sec   Loss 4.0658   Epoch: 12   Global Step: 142750   Required: 30 hours
Training: 2021-04-11 23:44:25,655-Speed 761.28 samples/sec   Loss 4.0763   Epoch: 12   Global Step: 142800   Required: 30 hours
Training: 2021-04-11 23:44:59,758-Speed 750.68 samples/sec   Loss 4.0330   Epoch: 12   Global Step: 142850   Required: 30 hours
Training: 2021-04-11 23:45:33,623-Speed 755.95 samples/sec   Loss 4.0015   Epoch: 12   Global Step: 142900   Required: 30 hours
Training: 2021-04-11 23:46:07,520-Speed 755.24 samples/sec   Loss 4.0469   Epoch: 12   Global Step: 142950   Required: 30 hours
Training: 2021-04-11 23:46:41,275-Speed 758.41 samples/sec   Loss 4.0829   Epoch: 12   Global Step: 143000   Required: 30 hours
Training: 2021-04-11 23:47:14,875-Speed 761.92 samples/sec   Loss 4.0184   Epoch: 12   Global Step: 143050   Required: 30 hours
Training: 2021-04-11 23:47:48,511-Speed 761.11 samples/sec   Loss 4.0711   Epoch: 12   Global Step: 143100   Required: 30 hours
Training: 2021-04-11 23:48:22,113-Speed 761.87 samples/sec   Loss 4.0308   Epoch: 12   Global Step: 143150   Required: 30 hours
Training: 2021-04-11 23:48:55,785-Speed 760.28 samples/sec   Loss 4.0234   Epoch: 12   Global Step: 143200   Required: 30 hours
Training: 2021-04-11 23:49:29,446-Speed 760.54 samples/sec   Loss 4.0938   Epoch: 12   Global Step: 143250   Required: 30 hours
Training: 2021-04-11 23:50:03,476-Speed 752.28 samples/sec   Loss 4.0744   Epoch: 12   Global Step: 143300   Required: 30 hours
Training: 2021-04-11 23:50:37,553-Speed 751.26 samples/sec   Loss 4.1328   Epoch: 12   Global Step: 143350   Required: 30 hours
Training: 2021-04-11 23:51:11,281-Speed 759.02 samples/sec   Loss 4.1010   Epoch: 12   Global Step: 143400   Required: 30 hours
Training: 2021-04-11 23:51:45,131-Speed 756.28 samples/sec   Loss 4.1473   Epoch: 12   Global Step: 143450   Required: 30 hours
Training: 2021-04-11 23:52:19,045-Speed 754.86 samples/sec   Loss 4.0649   Epoch: 12   Global Step: 143500   Required: 30 hours
Training: 2021-04-11 23:52:53,178-Speed 750.03 samples/sec   Loss 4.0851   Epoch: 12   Global Step: 143550   Required: 30 hours
Training: 2021-04-11 23:53:26,888-Speed 759.43 samples/sec   Loss 4.0620   Epoch: 12   Global Step: 143600   Required: 30 hours
Training: 2021-04-11 23:54:01,078-Speed 748.76 samples/sec   Loss 4.0869   Epoch: 12   Global Step: 143650   Required: 30 hours
Training: 2021-04-11 23:54:34,726-Speed 760.83 samples/sec   Loss 4.0058   Epoch: 12   Global Step: 143700   Required: 30 hours
Training: 2021-04-11 23:55:08,788-Speed 751.59 samples/sec   Loss 4.1054   Epoch: 12   Global Step: 143750   Required: 30 hours
Training: 2021-04-11 23:55:43,089-Speed 746.33 samples/sec   Loss 4.0661   Epoch: 12   Global Step: 143800   Required: 30 hours
Training: 2021-04-11 23:56:17,367-Speed 746.86 samples/sec   Loss 4.1243   Epoch: 12   Global Step: 143850   Required: 30 hours
Training: 2021-04-11 23:56:51,284-Speed 754.79 samples/sec   Loss 4.0219   Epoch: 12   Global Step: 143900   Required: 30 hours
Training: 2021-04-11 23:57:25,305-Speed 752.49 samples/sec   Loss 4.0622   Epoch: 12   Global Step: 143950   Required: 30 hours
Training: 2021-04-11 23:57:58,909-Speed 761.82 samples/sec   Loss 4.0293   Epoch: 12   Global Step: 144000   Required: 30 hours
Training: 2021-04-11 23:58:32,511-Speed 761.87 samples/sec   Loss 4.1136   Epoch: 12   Global Step: 144050   Required: 30 hours
Training: 2021-04-11 23:59:06,575-Speed 751.54 samples/sec   Loss 4.0540   Epoch: 12   Global Step: 144100   Required: 30 hours
Training: 2021-04-11 23:59:40,252-Speed 760.18 samples/sec   Loss 4.0096   Epoch: 12   Global Step: 144150   Required: 30 hours
Training: 2021-04-12 00:00:13,997-Speed 758.63 samples/sec   Loss 4.0525   Epoch: 12   Global Step: 144200   Required: 30 hours
Training: 2021-04-12 00:00:48,131-Speed 750.00 samples/sec   Loss 4.0024   Epoch: 12   Global Step: 144250   Required: 30 hours
Training: 2021-04-12 00:01:22,312-Speed 748.96 samples/sec   Loss 4.1154   Epoch: 12   Global Step: 144300   Required: 30 hours
Training: 2021-04-12 00:01:56,581-Speed 747.04 samples/sec   Loss 4.0352   Epoch: 12   Global Step: 144350   Required: 30 hours
Training: 2021-04-12 00:02:30,496-Speed 754.84 samples/sec   Loss 4.0527   Epoch: 12   Global Step: 144400   Required: 30 hours
Training: 2021-04-12 00:03:04,117-Speed 761.44 samples/sec   Loss 4.1360   Epoch: 12   Global Step: 144450   Required: 30 hours
Training: 2021-04-12 00:03:38,162-Speed 751.95 samples/sec   Loss 4.0761   Epoch: 12   Global Step: 144500   Required: 30 hours
Training: 2021-04-12 00:04:11,768-Speed 761.78 samples/sec   Loss 4.0423   Epoch: 12   Global Step: 144550   Required: 30 hours
Training: 2021-04-12 00:04:45,719-Speed 754.04 samples/sec   Loss 4.0611   Epoch: 12   Global Step: 144600   Required: 30 hours
Training: 2021-04-12 00:05:19,818-Speed 750.76 samples/sec   Loss 4.1052   Epoch: 12   Global Step: 144650   Required: 30 hours
Training: 2021-04-12 00:05:53,926-Speed 750.58 samples/sec   Loss 4.0853   Epoch: 12   Global Step: 144700   Required: 30 hours
Training: 2021-04-12 00:06:28,040-Speed 750.44 samples/sec   Loss 4.0132   Epoch: 12   Global Step: 144750   Required: 30 hours
Training: 2021-04-12 00:07:02,329-Speed 746.60 samples/sec   Loss 4.0421   Epoch: 12   Global Step: 144800   Required: 30 hours
Training: 2021-04-12 00:07:35,929-Speed 761.91 samples/sec   Loss 4.0281   Epoch: 12   Global Step: 144850   Required: 30 hours
Training: 2021-04-12 00:08:09,589-Speed 760.55 samples/sec   Loss 4.0012   Epoch: 12   Global Step: 144900   Required: 30 hours
Training: 2021-04-12 00:08:43,717-Speed 750.14 samples/sec   Loss 4.0812   Epoch: 12   Global Step: 144950   Required: 30 hours
Training: 2021-04-12 00:09:17,427-Speed 759.42 samples/sec   Loss 4.0092   Epoch: 12   Global Step: 145000   Required: 30 hours
Training: 2021-04-12 00:09:51,232-Speed 757.30 samples/sec   Loss 4.0730   Epoch: 12   Global Step: 145050   Required: 30 hours
Training: 2021-04-12 00:10:24,853-Speed 761.45 samples/sec   Loss 4.0038   Epoch: 12   Global Step: 145100   Required: 29 hours
Training: 2021-04-12 00:10:58,451-Speed 761.96 samples/sec   Loss 4.0891   Epoch: 12   Global Step: 145150   Required: 29 hours
Training: 2021-04-12 00:11:32,284-Speed 756.65 samples/sec   Loss 4.0332   Epoch: 12   Global Step: 145200   Required: 29 hours
Training: 2021-04-12 00:12:06,025-Speed 758.74 samples/sec   Loss 4.1160   Epoch: 12   Global Step: 145250   Required: 29 hours
Training: 2021-04-12 00:12:39,889-Speed 755.98 samples/sec   Loss 4.0924   Epoch: 12   Global Step: 145300   Required: 29 hours
Training: 2021-04-12 00:13:13,539-Speed 760.79 samples/sec   Loss 3.9979   Epoch: 12   Global Step: 145350   Required: 29 hours
Training: 2021-04-12 00:13:47,697-Speed 749.48 samples/sec   Loss 4.1152   Epoch: 12   Global Step: 145400   Required: 29 hours
Training: 2021-04-12 00:14:21,528-Speed 756.71 samples/sec   Loss 4.0593   Epoch: 12   Global Step: 145450   Required: 29 hours
Training: 2021-04-12 00:14:55,151-Speed 761.39 samples/sec   Loss 4.0665   Epoch: 12   Global Step: 145500   Required: 29 hours
Training: 2021-04-12 00:15:28,768-Speed 761.51 samples/sec   Loss 4.1013   Epoch: 12   Global Step: 145550   Required: 29 hours
Training: 2021-04-12 00:16:02,384-Speed 761.57 samples/sec   Loss 4.1023   Epoch: 12   Global Step: 145600   Required: 29 hours
Training: 2021-04-12 00:16:35,977-Speed 762.06 samples/sec   Loss 4.1158   Epoch: 12   Global Step: 145650   Required: 29 hours
Training: 2021-04-12 00:17:09,579-Speed 761.89 samples/sec   Loss 4.0015   Epoch: 12   Global Step: 145700   Required: 29 hours
Training: 2021-04-12 00:17:43,168-Speed 762.17 samples/sec   Loss 4.0489   Epoch: 12   Global Step: 145750   Required: 29 hours
Training: 2021-04-12 00:18:16,766-Speed 761.95 samples/sec   Loss 4.0561   Epoch: 12   Global Step: 145800   Required: 29 hours
Training: 2021-04-12 00:18:50,388-Speed 761.43 samples/sec   Loss 4.1673   Epoch: 12   Global Step: 145850   Required: 29 hours
Training: 2021-04-12 00:19:24,423-Speed 752.17 samples/sec   Loss 4.0838   Epoch: 12   Global Step: 145900   Required: 29 hours
Training: 2021-04-12 00:19:58,682-Speed 747.25 samples/sec   Loss 4.1029   Epoch: 12   Global Step: 145950   Required: 29 hours
Training: 2021-04-12 00:20:32,966-Speed 746.73 samples/sec   Loss 4.1350   Epoch: 12   Global Step: 146000   Required: 29 hours
Training: 2021-04-12 00:21:06,923-Speed 753.90 samples/sec   Loss 4.1333   Epoch: 12   Global Step: 146050   Required: 29 hours
Training: 2021-04-12 00:21:40,519-Speed 762.00 samples/sec   Loss 4.0954   Epoch: 12   Global Step: 146100   Required: 29 hours
Training: 2021-04-12 00:22:14,110-Speed 762.12 samples/sec   Loss 4.1275   Epoch: 12   Global Step: 146150   Required: 29 hours
Training: 2021-04-12 00:22:47,692-Speed 762.32 samples/sec   Loss 4.1182   Epoch: 12   Global Step: 146200   Required: 29 hours
Training: 2021-04-12 00:23:21,336-Speed 760.92 samples/sec   Loss 4.1169   Epoch: 12   Global Step: 146250   Required: 29 hours
Training: 2021-04-12 00:23:55,537-Speed 748.53 samples/sec   Loss 4.1455   Epoch: 12   Global Step: 146300   Required: 29 hours
Training: 2021-04-12 00:24:29,123-Speed 762.23 samples/sec   Loss 4.0817   Epoch: 12   Global Step: 146350   Required: 29 hours
Training: 2021-04-12 00:25:02,723-Speed 761.91 samples/sec   Loss 4.0376   Epoch: 12   Global Step: 146400   Required: 29 hours
